0	0	0	0.00057735026919
1	0	0	0.00057735026919
2	0	0	0.00124401693586
3	0	0	0.00191068360252
4	0	0	0.00257735026919
5	0	0	0.00324401693586
6	0	0	0.00391068360252
7	0	0	0.00457735026919
8	0	0	0.00524401693586
9	0	0	0.00591068360252
10	0	0	0.00657735026919
11	0	0	0.00697735026919
12	0	0	0.00737735026919
13	0	0	0.00777735026919
14	0	0	0.00817735026919
15	0	0	0.00857735026919
16	0	0	0.00897735026919
17	0	0	0.00937735026919
18	0	0	0.00977735026919
19	0	0	0.0101773502692
20	0	0	0.0105773502692
21	0	0	0.0109773502692
22	0	0	0.0113773502692
23	0	0	0.0117773502692
24	0	0	0.0121773502692
25	0	0	0.0125773502692
26	0	0	0.0129773502692
27	0	0	0.0133773502692
28	0	0	0.0137773502692
29	0	0	0.0141773502692
30	0	0	0.0145773502692
31	0	0	0.0148630645549
32	0	0	0.0151487788406
33	0	0	0.0154344931263
34	0	0	0.015720207412
35	0	0	0.0160059216978
36	0	0	0.0162916359835
37	0	0	0.0165773502692
38	0	0	0.0168630645549
39	0	0	0.0171487788406
40	0	0	0.0174344931263
41	0	0	0.017720207412
42	0	0	0.0180059216978
43	0	0	0.0182916359835
44	0	0	0.0185773502692
45	0	0	0.0188630645549
46	0	0	0.0191487788406
47	0	0	0.0194344931263
48	0	0	0.019720207412
49	0	0	0.0200059216978
50	0	0	0.0202916359835
0	1	0	0.00057735026919
1	1	0	0.00057735026919
2	1	0	0.00124401693586
3	1	0	0.00191068360252
4	1	0	0.00257735026919
5	1	0	0.00324401693586
6	1	0	0.00391068360252
7	1	0	0.00457735026919
8	1	0	0.00524401693586
9	1	0	0.00591068360252
10	1	0	0.00657735026919
11	1	0	0.00697735026919
12	1	0	0.00737735026919
13	1	0	0.00777735026919
14	1	0	0.00817735026919
15	1	0	0.00857735026919
16	1	0	0.00897735026919
17	1	0	0.00937735026919
18	1	0	0.00977735026919
19	1	0	0.0101773502692
20	1	0	0.0105773502692
21	1	0	0.0109773502692
22	1	0	0.0113773502692
23	1	0	0.0117773502692
24	1	0	0.0121773502692
25	1	0	0.0125773502692
26	1	0	0.0129773502692
27	1	0	0.0133773502692
28	1	0	0.0137773502692
29	1	0	0.0141773502692
30	1	0	0.0145773502692
31	1	0	0.0148630645549
32	1	0	0.0151487788406
33	1	0	0.0154344931263
34	1	0	0.015720207412
35	1	0	0.0160059216978
36	1	0	0.0162916359835
37	1	0	0.0165773502692
38	1	0	0.0168630645549
39	1	0	0.0171487788406
40	1	0	0.0174344931263
41	1	0	0.017720207412
42	1	0	0.0180059216978
43	1	0	0.0182916359835
44	1	0	0.0185773502692
45	1	0	0.0188630645549
46	1	0	0.0191487788406
47	1	0	0.0194344931263
48	1	0	0.019720207412
49	1	0	0.0200059216978
50	1	0	0.0202916359835
0	2	0	0.00124401693586
1	2	0	0.00124401693586
2	2	0	0.00152015931077
3	2	0	0.00218682597744
4	2	0	0.00285349264411
5	2	0	0.00352015931077
6	2	0	0.00418682597744
7	2	0	0.00485349264411
8	2	0	0.00552015931077
9	2	0	0.00618682597744
10	2	0	0.00685349264411
11	2	0	0.00714303569414
12	2	0	0.00754303569414
13	2	0	0.00794303569414
14	2	0	0.00834303569414
15	2	0	0.00874303569414
16	2	0	0.00914303569414
17	2	0	0.00954303569414
18	2	0	0.00994303569414
19	2	0	0.0103430356941
20	2	0	0.0107430356941
21	2	0	0.0111430356941
22	2	0	0.0115430356941
23	2	0	0.0119430356941
24	2	0	0.0123430356941
25	2	0	0.0127430356941
26	2	0	0.0131430356941
27	2	0	0.0135430356941
28	2	0	0.0139430356941
29	2	0	0.0143430356941
30	2	0	0.0147430356941
31	2	0	0.014981411287
32	2	0	0.0152671255727
33	2	0	0.0155528398584
34	2	0	0.0158385541442
35	2	0	0.0161242684299
36	2	0	0.0164099827156
37	2	0	0.0166956970013
38	2	0	0.016981411287
39	2	0	0.0172671255727
40	2	0	0.0175528398584
41	2	0	0.0178385541442
42	2	0	0.0181242684299
43	2	0	0.0184099827156
44	2	0	0.0186956970013
45	2	0	0.018981411287
46	2	0	0.0192671255727
47	2	0	0.0195528398584
48	2	0	0.0198385541442
49	2	0	0.0201242684299
50	2	0	0.0204099827156
0	3	0	0.00191068360252
1	3	0	0.00191068360252
2	3	0	0.00218682597744
3	3	0	0.00246296835235
4	3	0	0.00312963501902
5	3	0	0.00379630168569
6	3	0	0.00446296835235
7	3	0	0.00512963501902
8	3	0	0.00579630168569
9	3	0	0.00646296835235
10	3	0	0.00712963501902
11	3	0	0.00741917806905
12	3	0	0.00770872111909
13	3	0	0.00810872111909
14	3	0	0.00850872111909
15	3	0	0.00890872111909
16	3	0	0.00930872111909
17	3	0	0.00970872111909
18	3	0	0.0101087211191
19	3	0	0.0105087211191
20	3	0	0.0109087211191
21	3	0	0.0113087211191
22	3	0	0.0117087211191
23	3	0	0.0121087211191
24	3	0	0.0125087211191
25	3	0	0.0129087211191
26	3	0	0.0133087211191
27	3	0	0.0137087211191
28	3	0	0.0141087211191
29	3	0	0.0145087211191
30	3	0	0.0149087211191
31	3	0	0.015147096712
32	3	0	0.0153854723048
33	3	0	0.0156711865905
34	3	0	0.0159569008763
35	3	0	0.016242615162
36	3	0	0.0165283294477
37	3	0	0.0168140437334
38	3	0	0.0170997580191
39	3	0	0.0173854723048
40	3	0	0.0176711865905
41	3	0	0.0179569008763
42	3	0	0.018242615162
43	3	0	0.0185283294477
44	3	0	0.0188140437334
45	3	0	0.0190997580191
46	3	0	0.0193854723048
47	3	0	0.0196711865905
48	3	0	0.0199569008763
49	3	0	0.020242615162
50	3	0	0.0205283294477
0	4	0	0.00257735026919
1	4	0	0.00257735026919
